terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
2588,RECORDED,80017969,IND,,A,RATNAGIRI 1,RATNAGIRI 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.143,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1975-05-13 00:00:00,1.133,1.153,2588,HJ,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,130.0,300.0,1000.0,120
2588,RECORDED,80017969,IND,,A,RATNAGIRI 1,RATNAGIRI 1,IND,,1978-11-23 00:00:00,1997-09-05 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.143,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1975-05-13 00:00:00,1.133,1.153,2588,HN,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,130.0,1000.0,300.0,120
22786,RECORDED,75004992,IND,,,22786,,IND,,,,1A2,,GE75,,3,1.143,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.133,1.153,22786,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,130.0,300.0,1000.0,120
22786,RECORDED,75004992,IND,,,22786,,IND,,,,1A2,,GE75,,3,1.143,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.133,1.153,22786,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,130.0,1000.0,300.0,120
23693,RECORDED,75005906,IND,,,23693,,IND,,,,1A2,,GE75,,3,1.269,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.259,1.279,23693,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,120.0,300.0,1000.0,120
25055,RECORDED,75007290,IND,,,25055,,IND,,,,1A2,,GE75,,3,1.44,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.43,1.45,25055,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,1000.0,120
28017,RECORDED,75010268,IND,,,28017,,IND,,,,1A2,,GE75,,3,1.602,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28017,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28017,RECORDED,75010268,IND,,,28017,,IND,,,,1A2,,GE75,,3,1.602,17,N,0,0,17.0,0.296705972839031,73,E,22,0,73.36666666666666,1.2804898945464849,RATNAGIRI,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28017,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
1181,RECORDED,80016217,IND,,A,REWA,,IND,,1990-04-25 00:00:00,1990-05-09 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.179,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1990-05-09 00:00:00,1.169,1.189,1181,HJ,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,144.0,0.0,2400.0,120
1181,RECORDED,80016217,IND,,A,REWA,,IND,,1990-04-25 00:00:00,1990-05-09 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.179,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1990-05-09 00:00:00,1.169,1.189,1181,HN,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,144.0,0.0,2400.0,120
22014,RECORDED,75004216,IND,,,22014,,IND,,,,1A2,,GE75,,3,1.035,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.025,1.045,22014,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,145.0,300.0,900.0,120
23029,RECORDED,75005235,IND,,,23029,,IND,,,,1A2,,GE75,,3,1.179,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1987-05-12 00:00:00,1.169,1.189,23029,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,144.0,0.0,2400.0,120
23029,RECORDED,75005235,IND,,,23029,,IND,,,,1A2,,GE75,,3,1.179,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1987-05-12 00:00:00,1.169,1.189,23029,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,144.0,0.0,2400.0,120
24197,RECORDED,75006417,IND,,,24197,,IND,,,,1A2,,GE75,,3,1.332,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.322,1.342,24197,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,115.0,300.0,900.0,120
25200,RECORDED,75007438,IND,,,25200,,IND,,,,1A2,,GE75,,3,1.458,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.448,1.468,25200,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,900.0,120
28018,RECORDED,75010269,IND,,,28018,,IND,,,,1A2,,GE75,,3,1.602,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28018,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28018,RECORDED,75010269,IND,,,28018,,IND,,,,1A2,,GE75,,3,1.602,24,N,31,0,24.516666666666666,0.4278965549472692,81,E,25,0,81.41666666666667,1.420988899332026,REWA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28018,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
2589,RECORDED,80017971,IND,,A,ROHTAK,,IND,,1978-11-23 00:00:00,1985-10-03 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.143,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.133,1.153,2589,HJ,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,135.0,0.0,2400.0,120
2589,RECORDED,80017971,IND,,A,ROHTAK,,IND,,1978-11-23 00:00:00,1985-10-03 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.143,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.133,1.153,2589,HN,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,135.0,0.0,2400.0,120
22453,RECORDED,75004657,IND,,,22453,,IND,,,,1A2,,GE75,,3,1.098,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.088,1.108,22453,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,130.0,300.0,900.0,120
22787,RECORDED,75004993,IND,,,22787,,IND,,,,1A2,,GE75,,3,1.143,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.133,1.153,22787,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,135.0,0.0,2400.0,120
22787,RECORDED,75004993,IND,,,22787,,IND,,,,1A2,,GE75,,3,1.143,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.133,1.153,22787,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,135.0,0.0,2400.0,120
26365,RECORDED,75008606,IND,,,26365,,IND,,,,1A2,,GE75,,3,1.503,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.493,1.513,26365,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,100.0,300.0,900.0,120
28019,RECORDED,75010270,IND,,,28019,,IND,,,,1A2,,GE75,,3,1.602,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28019,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28019,RECORDED,75010270,IND,,,28019,,IND,,,,1A2,,GE75,,3,1.602,28,N,56,0,28.933333333333334,0.5049819302436842,76,E,27,0,76.45,1.3343042131496423,ROHTAK,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28019,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28020,RECORDED,75010271,IND,,,28020,,IND,,,,1A2,,GE75,,3,1.602,30,N,55,0,30.916666666666668,0.5395976270749044,76,E,35,0,76.58333333333333,1.336631318818968,ROPAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28020,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28020,RECORDED,75010271,IND,,,28020,,IND,,,,1A2,,GE75,,3,1.602,30,N,55,0,30.916666666666668,0.5395976270749044,76,E,35,0,76.58333333333333,1.336631318818968,ROPAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28020,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
21873,RECORDED,75004075,IND,,,21873,,IND,,,,1A2,,GE75,,3,1.026,22,N,12,0,22.2,0.3874630939427346,85,E,0,0,85.0,1.483529864195155,ROURKELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.016,1.036,21873,HJ,1,300000.0,54.771213,20,A3E--,ANALOG,9.0,A,0.0,26.9,,,150.0,300.0,900.0,120
24578,RECORDED,75006800,IND,,,24578,,IND,,,,1A2,,GE75,,3,1.368,22,N,12,0,22.2,0.3874630939427346,85,E,0,0,85.0,1.483529864195155,ROURKELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.358,1.378,24578,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,110.0,300.0,900.0,120
25141,RECORDED,75007379,IND,,,25141,,IND,,,,1A2,,GE75,,3,1.449,22,N,12,0,22.2,0.3874630939427346,85,E,0,0,85.0,1.483529864195155,ROURKELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1981-12-15 00:00:00,1.439,1.459,25141,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.0,,,105.0,0.0,2400.0,120
25141,RECORDED,75007379,IND,,,25141,,IND,,,,1A2,,GE75,,3,1.449,22,N,12,0,22.2,0.3874630939427346,85,E,0,0,85.0,1.483529864195155,ROURKELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1981-12-15 00:00:00,1.439,1.459,25141,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.0,,,105.0,0.0,2400.0,120
25328,RECORDED,75007567,IND,,,25328,,IND,,,,1A2,,GE75,,3,1.476,22,N,12,0,22.2,0.3874630939427346,85,E,0,0,85.0,1.483529864195155,ROURKELA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.466,1.486,25328,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,105.0,300.0,900.0,120
28021,RECORDED,75010272,IND,,,28021,,IND,,,,1A2,,GE75,,3,1.602,23,N,30,0,23.5,0.4101523742186605,79,E,30,0,79.5,1.3875367553354685,SAGAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28021,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28021,RECORDED,75010272,IND,,,28021,,IND,,,,1A2,,GE75,,3,1.602,23,N,30,0,23.5,0.4101523742186605,79,E,30,0,79.5,1.3875367553354685,SAGAR,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28021,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28022,RECORDED,75010273,IND,,,28022,,IND,,,,1A2,,GE75,,3,1.602,29,N,55,0,29.916666666666668,0.5221443345549615,77,E,30,0,77.5,1.3526301702955823,SAHARANPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28022,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28022,RECORDED,75010273,IND,,,28022,,IND,,,,1A2,,GE75,,3,1.602,29,N,55,0,29.916666666666668,0.5221443345549615,77,E,30,0,77.5,1.3526301702955823,SAHARANPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28022,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28027,RECORDED,75010278,IND,,,28027,,IND,,,,1A2,,GE75,,3,1.602,25,N,50,0,25.83333333333333,0.4508767234318608,86,E,40,0,86.66666666666667,1.5126186850617267,SAHARSA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28027,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28027,RECORDED,75010278,IND,,,28027,,IND,,,,1A2,,GE75,,3,1.602,25,N,50,0,25.83333333333333,0.4508767234318608,86,E,40,0,86.66666666666667,1.5126186850617267,SAHARSA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28027,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28023,RECORDED,75010274,IND,,,28023,,IND,,,,1A2,,GE75,,3,1.602,11,N,39,0,11.65,0.2033308578573359,78,E,12,0,78.2,1.3648474750595427,SALEM,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28023,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28023,RECORDED,75010274,IND,,,28023,,IND,,,,1A2,,GE75,,3,1.602,11,N,39,0,11.65,0.2033308578573359,78,E,12,0,78.2,1.3648474750595427,SALEM,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28023,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
24198,RECORDED,75006418,IND,,,24198,,IND,,,,1A2,,GE75,,3,1.332,21,N,28,0,21.466666666666665,0.374664012761443,84,E,1,0,84.01666666666667,1.4663674598838778,SAMBALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.322,1.342,24198,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,115.0,300.0,900.0,120
28024,RECORDED,75010275,IND,,,28024,,IND,,,,1A2,,GE75,,3,1.602,21,N,28,0,21.466666666666665,0.374664012761443,84,E,1,0,84.01666666666667,1.4663674598838778,SAMBALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28024,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28024,RECORDED,75010275,IND,,,28024,,IND,,,,1A2,,GE75,,3,1.602,21,N,28,0,21.466666666666665,0.374664012761443,84,E,1,0,84.01666666666667,1.4663674598838778,SAMBALPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28024,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
3003,RECORDED,80018512,IND,,A,SANGLI,,IND,,1978-11-23 00:00:00,1985-10-15 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.251,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.241,1.261,3003,HJ,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,120.0,0.0,2400.0,120
3003,RECORDED,80018512,IND,,A,SANGLI,,IND,,1978-11-23 00:00:00,1985-10-15 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.251,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.241,1.261,3003,HN,1,19952.62,43.0,20,A3E--,ANALOG,,A,0.0,15.1,,,120.0,0.0,2400.0,120
23575,RECORDED,75005788,IND,,,23575,,IND,,,,1A2,,GE75,,3,1.251,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.241,1.261,23575,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,120.0,0.0,2400.0,120
23575,RECORDED,75005788,IND,,,23575,,IND,,,,1A2,,GE75,,3,1.251,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.241,1.261,23575,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,120.0,0.0,2400.0,120
24579,RECORDED,75006801,IND,,,24579,,IND,,,,1A2,,GE75,,3,1.368,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.358,1.378,24579,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,110.0,300.0,1000.0,120
28025,RECORDED,75010276,IND,,,28025,,IND,,,,1A2,,GE75,,3,1.602,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28025,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28025,RECORDED,75010276,IND,,,28025,,IND,,,,1A2,,GE75,,3,1.602,16,N,53,0,16.883333333333333,0.294669755378371,74,E,36,0,74.6,1.3020156219877477,SANGLI,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28025,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28026,RECORDED,75010277,IND,,,28026,,IND,,,,1A2,,GE75,,3,1.602,30,N,25,0,30.416666666666668,0.530870980814933,75,E,45,0,75.75,1.3220869083856823,SANGRUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28026,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28026,RECORDED,75010277,IND,,,28026,,IND,,,,1A2,,GE75,,3,1.602,30,N,25,0,30.416666666666668,0.530870980814933,75,E,45,0,75.75,1.3220869083856823,SANGRUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28026,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28028,RECORDED,75010279,IND,,,28028,,IND,,,,1A2,,GE75,,3,1.602,17,N,42,0,17.7,0.3089232776029911,74,E,2,0,74.03333333333333,1.2921254228931134,SATARA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28028,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28028,RECORDED,75010279,IND,,,28028,,IND,,,,1A2,,GE75,,3,1.602,17,N,42,0,17.7,0.3089232776029911,74,E,2,0,74.03333333333333,1.2921254228931134,SATARA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28028,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28029,RECORDED,75010280,IND,,,28029,,IND,,,,1A2,,GE75,,3,1.602,24,N,50,0,24.83333333333333,0.4334234309119178,80,E,50,0,80.83333333333333,1.4108078120287255,SATNA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28029,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28029,RECORDED,75010280,IND,,,28029,,IND,,,,1A2,,GE75,,3,1.602,24,N,50,0,24.83333333333333,0.4334234309119178,80,E,50,0,80.83333333333333,1.4108078120287255,SATNA,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28029,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28030,RECORDED,75010281,IND,,,28030,,IND,,,,1A2,,GE75,,3,1.602,26,N,0,0,26.0,0.453785605518518,76,E,30,0,76.5,1.3351768777756396,SAWAI MADHOPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28030,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28030,RECORDED,75010281,IND,,,28030,,IND,,,,1A2,,GE75,,3,1.602,26,N,0,0,26.0,0.453785605518518,76,E,30,0,76.5,1.3351768777756396,SAWAI MADHOPUR,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28030,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
28031,RECORDED,75010282,IND,,,28031,,IND,,,,1A2,,GE75,,3,1.602,22,N,5,0,22.08333333333333,0.3854268764820746,79,E,30,0,79.5,1.3875367553354685,SEONI,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.592,1.612,28031,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
