terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
25073,RECORDED,75007308,MTN,,,25073,,MTN,,,,1A2,,GE75,,1,1.44,17,N,30,0,17.5,0.3054326190990025,14,W,40,0,-14.666666666666666,-0.2559816236258306,BOUTILIMIT,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25073,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
25073,RECORDED,75007308,MTN,,,25073,,MTN,,,,1A2,,GE75,,1,1.44,17,N,30,0,17.5,0.3054326190990025,14,W,40,0,-14.666666666666666,-0.2559816236258306,BOUTILIMIT,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25073,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
23084,RECORDED,75005295,MTN,,,23084,,MTN,,,,1A2,,GE75,,1,1.188,20,N,28,0,20.466666666666665,0.3572107202415,12,W,20,0,-12.333333333333334,-0.2152572744126303,CHINGUETTI,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.178,1.198,23084,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,132.0,600.0,2400.0,120
23084,RECORDED,75005295,MTN,,,23084,,MTN,,,,1A2,,GE75,,1,1.188,20,N,28,0,20.466666666666665,0.3572107202415,12,W,20,0,-12.333333333333334,-0.2152572744126303,CHINGUETTI,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.178,1.198,23084,HN,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,132.0,600.0,2400.0,120
22294,RECORDED,75004497,MTN,,,22294,,MTN,,,,1A2,,GE75,,1,1.071,22,N,41,0,22.683333333333334,0.3958988519940404,12,W,43,0,-12.716666666666669,-0.2219477032119418,F DERICK,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.061,1.081,22294,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,122.0,600.0,2400.0,120
22294,RECORDED,75004497,MTN,,,22294,,MTN,,,,1A2,,GE75,,1,1.071,22,N,41,0,22.683333333333334,0.3958988519940404,12,W,43,0,-12.716666666666669,-0.2219477032119418,F DERICK,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.061,1.081,22294,HN,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,122.0,600.0,2400.0,120
26765,RECORDED,75009007,MTN,,,26765,,MTN,,,,1A2,,GE75,,1,1.557,22,N,41,0,22.683333333333334,0.3958988519940404,12,W,43,0,-12.716666666666669,-0.2219477032119418,F DERICK,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.547,1.567,26765,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,96.0,600.0,2400.0,120
26765,RECORDED,75009007,MTN,,,26765,,MTN,,,,1A2,,GE75,,1,1.557,22,N,41,0,22.683333333333334,0.3958988519940404,12,W,43,0,-12.716666666666669,-0.2219477032119418,F DERICK,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.547,1.567,26765,HN,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,96.0,600.0,2400.0,120
22549,RECORDED,75004753,MTN,,,22549,,MTN,,,,1A2,,GE75,,1,1.107,16,N,36,0,16.6,0.2897246558310538,11,W,23,0,-11.383333333333333,-0.1986766465186844,KIFFA,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.097,1.117,22549,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,136.0,600.0,2400.0,120
22549,RECORDED,75004753,MTN,,,22549,,MTN,,,,1A2,,GE75,,1,1.107,16,N,36,0,16.6,0.2897246558310538,11,W,23,0,-11.383333333333333,-0.1986766465186844,KIFFA,,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.097,1.117,22549,HN,1,20000.0,43.0103,20,A3E--,ANALOG,7.0,A,0.0,15.1,,,136.0,600.0,2400.0,120
